agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,02089500,1959-12-06,3360,A
USGS,02089500,1959-12-07,2680,A
USGS,02089500,1959-12-08,2420,A
USGS,02089500,1959-12-09,2270,A
USGS,02089500,1959-12-10,2220,A
USGS,02089500,1959-12-11,2170,A
USGS,02089500,1959-12-12,2120,A
USGS,02089500,1959-12-13,2170,A
USGS,02089500,1959-12-14,2120,A
USGS,02089500,1959-12-15,2120,A
USGS,02089500,1959-12-16,2270,A
USGS,02089500,1959-12-17,2320,A
USGS,02089500,1959-12-18,2750,A
USGS,02089500,1959-12-19,3750,A
USGS,02089500,1959-12-20,4690,A
USGS,02089500,1959-12-21,5460,A
USGS,02089500,1959-12-22,6160,A
USGS,02089500,1959-12-23,6620,A
USGS,02089500,1959-12-24,6940,A
USGS,02089500,1959-12-25,7160,A
USGS,02089500,1959-12-26,7270,A
USGS,02089500,1959-12-27,7270,A
USGS,02089500,1959-12-28,7160,A
USGS,02089500,1959-12-29,6830,A
USGS,02089500,1959-12-30,5550,A
USGS,02089500,1959-12-31,4350,A
USGS,02089500,1960-01-01,3820,A
USGS,02089500,1960-01-02,3540,A
USGS,02089500,1960-01-03,3540,A
USGS,02089500,1960-01-04,3470,A
USGS,02089500,1960-01-05,3400,A
USGS,02089500,1960-01-06,3980,A
USGS,02089500,1960-01-07,5380,A
USGS,02089500,1960-01-08,6240,A
USGS,02089500,1960-01-09,7160,A
USGS,02089500,1960-01-10,7730,A
USGS,02089500,1960-01-11,8090,A
USGS,02089500,1960-01-12,8340,A
USGS,02089500,1960-01-13,8740,A
USGS,02089500,1960-01-14,9020,A
USGS,02089500,1960-01-15,9170,A
USGS,02089500,1960-01-16,8880,A
USGS,02089500,1960-01-17,8340,A
USGS,02089500,1960-01-18,7180,A
USGS,02089500,1960-01-19,5630,A
USGS,02089500,1960-01-20,4550,A
USGS,02089500,1960-01-21,4000,A
USGS,02089500,1960-01-22,3610,A
USGS,02089500,1960-01-23,3330,A
USGS,02089500,1960-01-24,3010,A
USGS,02089500,1960-01-25,2770,A
USGS,02089500,1960-01-26,2570,A
USGS,02089500,1960-01-27,2470,A
USGS,02089500,1960-01-28,2370,A
USGS,02089500,1960-01-29,2320,A
USGS,02089500,1960-01-30,2370,A
USGS,02089500,1960-01-31,3040,A
USGS,02089500,1960-02-01,4140,A
USGS,02089500,1960-02-02,5430,A
USGS,02089500,1960-02-03,6070,A
USGS,02089500,1960-02-04,6720,A
USGS,02089500,1960-02-05,7390,A
USGS,02089500,1960-02-06,8090,A
USGS,02089500,1960-02-07,9020,A
USGS,02089500,1960-02-08,9940,A
USGS,02089500,1960-02-09,10600,A
USGS,02089500,1960-02-10,11100,A
USGS,02089500,1960-02-11,11700,A
USGS,02089500,1960-02-12,12300,A
USGS,02089500,1960-02-13,12900,A
USGS,02089500,1960-02-14,13600,A
USGS,02089500,1960-02-15,14100,A
USGS,02089500,1960-02-16,13800,A
USGS,02089500,1960-02-17,13600,A
USGS,02089500,1960-02-18,13100,A
USGS,02089500,1960-02-19,13100,A
USGS,02089500,1960-02-20,13100,A
USGS,02089500,1960-02-21,13100,A
USGS,02089500,1960-02-22,13100,A
USGS,02089500,1960-02-23,12900,A
USGS,02089500,1960-02-24,12500,A
USGS,02089500,1960-02-25,12100,A
USGS,02089500,1960-02-26,11700,A
USGS,02089500,1960-02-27,11300,A
USGS,02089500,1960-02-28,11100,A
USGS,02089500,1960-02-29,10800,A
USGS,02089500,1960-03-01,10800,A
USGS,02089500,1960-03-02,10400,A
USGS,02089500,1960-03-03,10300,A
USGS,02089500,1960-03-04,9780,A
USGS,02089500,1960-03-05,9320,A
USGS,02089500,1960-03-06,8740,A
USGS,02089500,1960-03-07,8090,A
USGS,02089500,1960-03-08,7730,A
USGS,02089500,1960-03-09,7500,A
USGS,02089500,1960-03-10,7390,A
USGS,02089500,1960-03-11,7160,A
USGS,02089500,1960-03-12,6720,A
USGS,02089500,1960-03-13,6330,A
USGS,02089500,1960-03-14,5990,A
USGS,02089500,1960-03-15,5810,A
USGS,02089500,1960-03-16,5720,A
USGS,02089500,1960-03-17,5810,A
USGS,02089500,1960-03-18,5900,A
USGS,02089500,1960-03-19,5990,A
USGS,02089500,1960-03-20,6160,A
USGS,02089500,1960-03-21,6420,A
USGS,02089500,1960-03-22,6830,A
USGS,02089500,1960-03-23,7390,A
USGS,02089500,1960-03-24,7970,A
USGS,02089500,1960-03-25,8600,A
USGS,02089500,1960-03-26,9020,A
USGS,02089500,1960-03-27,9320,A
USGS,02089500,1960-03-28,9470,A
USGS,02089500,1960-03-29,9470,A
USGS,02089500,1960-03-30,9320,A
USGS,02089500,1960-03-31,9020,A
USGS,02089500,1960-04-01,8210,A
USGS,02089500,1960-04-02,7050,A
USGS,02089500,1960-04-03,6240,A
USGS,02089500,1960-04-04,5990,A
USGS,02089500,1960-04-05,6520,A
USGS,02089500,1960-04-06,7050,A
USGS,02089500,1960-04-07,7730,A
USGS,02089500,1960-04-08,8210,A
USGS,02089500,1960-04-09,8740,A
USGS,02089500,1960-04-10,9470,A
USGS,02089500,1960-04-11,9940,A
USGS,02089500,1960-04-12,10600,A
USGS,02089500,1960-04-13,11000,A
USGS,02089500,1960-04-14,11000,A
USGS,02089500,1960-04-15,11000,A
USGS,02089500,1960-04-16,10400,A
USGS,02089500,1960-04-17,9620,A
USGS,02089500,1960-04-18,7540,A
USGS,02089500,1960-04-19,5450,A
USGS,02089500,1960-04-20,3900,A
USGS,02089500,1960-04-21,3170,A
USGS,02089500,1960-04-22,2830,A
USGS,02089500,1960-04-23,2570,A
USGS,02089500,1960-04-24,2420,A
USGS,02089500,1960-04-25,2320,A
USGS,02089500,1960-04-26,2270,A
USGS,02089500,1960-04-27,2170,A
USGS,02089500,1960-04-28,2270,A
USGS,02089500,1960-04-29,2370,A
USGS,02089500,1960-04-30,2620,A
USGS,02089500,1960-05-01,3130,A
USGS,02089500,1960-05-02,3680,A
USGS,02089500,1960-05-03,4100,A
USGS,02089500,1960-05-04,4240,A
USGS,02089500,1960-05-05,4100,A
USGS,02089500,1960-05-06,3680,A
USGS,02089500,1960-05-07,2800,A
USGS,02089500,1960-05-08,2520,A
USGS,02089500,1960-05-09,2950,A
USGS,02089500,1960-05-10,3470,A
USGS,02089500,1960-05-11,3890,A
USGS,02089500,1960-05-12,4240,A
USGS,02089500,1960-05-13,4710,A
USGS,02089500,1960-05-14,5040,A
USGS,02089500,1960-05-15,5380,A
USGS,02089500,1960-05-16,5640,A
USGS,02089500,1960-05-17,5640,A
USGS,02089500,1960-05-18,4440,A
USGS,02089500,1960-05-19,2900,A
USGS,02089500,1960-05-20,2110,A
USGS,02089500,1960-05-21,1820,A
USGS,02089500,1960-05-22,1620,A
USGS,02089500,1960-05-23,1470,A
USGS,02089500,1960-05-24,1370,A
USGS,02089500,1960-05-25,1320,A
USGS,02089500,1960-05-26,1220,A
USGS,02089500,1960-05-27,1220,A
USGS,02089500,1960-05-28,1680,A
USGS,02089500,1960-05-29,1870,A
USGS,02089500,1960-05-30,2490,A
USGS,02089500,1960-05-31,2950,A
USGS,02089500,1960-06-01,3330,A
USGS,02089500,1960-06-02,3470,A
USGS,02089500,1960-06-03,3470,A
USGS,02089500,1960-06-04,2660,A
USGS,02089500,1960-06-05,1950,A
USGS,02089500,1960-06-06,1720,A
USGS,02089500,1960-06-07,1870,A
USGS,02089500,1960-06-08,1870,A
USGS,02089500,1960-06-09,1670,A
USGS,02089500,1960-06-10,1570,A
USGS,02089500,1960-06-11,1420,A
USGS,02089500,1960-06-12,1320,A
USGS,02089500,1960-06-13,1170,A
USGS,02089500,1960-06-14,1200,A
USGS,02089500,1960-06-15,1050,A
USGS,02089500,1960-06-16,1030,A
USGS,02089500,1960-06-17,1130,A
USGS,02089500,1960-06-18,1320,A
USGS,02089500,1960-06-19,1030,A
USGS,02089500,1960-06-20,912,A
USGS,02089500,1960-06-21,1090,A
USGS,02089500,1960-06-22,1820,A
USGS,02089500,1960-06-23,2070,A
USGS,02089500,1960-06-24,1920,A
USGS,02089500,1960-06-25,1620,A
USGS,02089500,1960-06-26,1720,A
USGS,02089500,1960-06-27,1620,A
USGS,02089500,1960-06-28,1320,A
USGS,02089500,1960-06-29,1120,A
USGS,02089500,1960-06-30,1000,A
USGS,02089500,1960-07-01,935,A
USGS,02089500,1960-07-02,1030,A
USGS,02089500,1960-07-03,1620,A
USGS,02089500,1960-07-04,2120,A
USGS,02089500,1960-07-05,2020,A
USGS,02089500,1960-07-06,1870,A
USGS,02089500,1960-07-07,1970,A
USGS,02089500,1960-07-08,2020,A
USGS,02089500,1960-07-09,1770,A
USGS,02089500,1960-07-10,1470,A
USGS,02089500,1960-07-11,1220,A
USGS,02089500,1960-07-12,1100,A
USGS,02089500,1960-07-13,1140,A
USGS,02089500,1960-07-14,1570,A
USGS,02089500,1960-07-15,1920,A
USGS,02089500,1960-07-16,1920,A
USGS,02089500,1960-07-17,1720,A
USGS,02089500,1960-07-18,1620,A
USGS,02089500,1960-07-19,1520,A
USGS,02089500,1960-07-20,1240,A
USGS,02089500,1960-07-21,1030,A
USGS,02089500,1960-07-22,890,A
USGS,02089500,1960-07-23,790,A
USGS,02089500,1960-07-24,730,A
USGS,02089500,1960-07-25,730,A
USGS,02089500,1960-07-26,770,A
USGS,02089500,1960-07-27,730,A
USGS,02089500,1960-07-28,980,A
USGS,02089500,1960-07-29,2050,A
USGS,02089500,1960-07-30,5000,A
USGS,02089500,1960-07-31,7630,A
USGS,02089500,1960-08-01,9280,A
USGS,02089500,1960-08-02,10400,A
USGS,02089500,1960-08-03,11300,A
USGS,02089500,1960-08-04,11900,A
USGS,02089500,1960-08-05,12100,A
USGS,02089500,1960-08-06,11700,A
USGS,02089500,1960-08-07,9980,A
USGS,02089500,1960-08-08,6650,A
USGS,02089500,1960-08-09,4150,A
USGS,02089500,1960-08-10,3480,A
USGS,02089500,1960-08-11,3540,A
USGS,02089500,1960-08-12,3540,A
USGS,02089500,1960-08-13,3610,A
USGS,02089500,1960-08-14,3680,A
USGS,02089500,1960-08-15,3680,A
USGS,02089500,1960-08-16,3890,A
USGS,02089500,1960-08-17,4240,A
USGS,02089500,1960-08-18,4630,A
USGS,02089500,1960-08-19,4960,A
USGS,02089500,1960-08-20,4800,A
USGS,02089500,1960-08-21,3650,A
USGS,02089500,1960-08-22,2470,A
USGS,02089500,1960-08-23,1880,A
USGS,02089500,1960-08-24,1670,A
USGS,02089500,1960-08-25,1670,A
USGS,02089500,1960-08-26,2170,A
USGS,02089500,1960-08-27,2620,A
USGS,02089500,1960-08-28,3010,A
USGS,02089500,1960-08-29,3330,A
USGS,02089500,1960-08-30,3400,A
USGS,02089500,1960-08-31,3130,A
USGS,02089500,1960-09-01,2600,A
USGS,02089500,1960-09-02,2070,A
USGS,02089500,1960-09-03,1720,A
USGS,02089500,1960-09-04,1520,A
USGS,02089500,1960-09-05,1470,A
USGS,02089500,1960-09-06,1420,A
USGS,02089500,1960-09-07,1420,A
USGS,02089500,1960-09-08,1670,A
USGS,02089500,1960-09-09,1520,A
USGS,02089500,1960-09-10,1240,A
USGS,02089500,1960-09-11,1280,A
USGS,02089500,1960-09-12,4040,A
USGS,02089500,1960-09-13,6350,A
USGS,02089500,1960-09-14,7540,A
USGS,02089500,1960-09-15,8090,A
USGS,02089500,1960-09-16,8340,A
USGS,02089500,1960-09-17,8470,A
USGS,02089500,1960-09-18,8740,A
USGS,02089500,1960-09-19,8600,A
USGS,02089500,1960-09-20,7330,A
USGS,02089500,1960-09-21,5090,A
USGS,02089500,1960-09-22,3460,A
USGS,02089500,1960-09-23,2400,A
USGS,02089500,1960-09-24,2020,A
USGS,02089500,1960-09-25,1720,A
USGS,02089500,1960-09-26,1520,A
USGS,02089500,1960-09-27,1420,A
USGS,02089500,1960-09-28,1270,A
USGS,02089500,1960-09-29,1480,A
USGS,02089500,1960-09-30,2070,A
USGS,02089500,1960-10-01,2170,A
USGS,02089500,1960-10-02,1820,A
USGS,02089500,1960-10-03,1770,A
USGS,02089500,1960-10-04,2050,A
USGS,02089500,1960-10-05,2420,A
USGS,02089500,1960-10-06,2370,A
USGS,02089500,1960-10-07,2320,A
USGS,02089500,1960-10-08,2370,A
USGS,02089500,1960-10-09,2470,A
USGS,02089500,1960-10-10,2620,A
USGS,02089500,1960-10-11,2620,A
USGS,02089500,1960-10-12,2570,A
USGS,02089500,1960-10-13,2620,A
USGS,02089500,1960-10-14,2470,A
USGS,02089500,1960-10-15,2220,A
USGS,02089500,1960-10-16,2020,A
USGS,02089500,1960-10-17,1920,A
USGS,02089500,1960-10-18,1870,A
USGS,02089500,1960-10-19,1770,A
USGS,02089500,1960-10-20,1970,A
USGS,02089500,1960-10-21,2120,A
USGS,02089500,1960-10-22,2070,A
USGS,02089500,1960-10-23,2320,A
USGS,02089500,1960-10-24,2620,A
USGS,02089500,1960-10-25,2570,A
USGS,02089500,1960-10-26,2320,A
USGS,02089500,1960-10-27,2020,A
USGS,02089500,1960-10-28,1770,A
USGS,02089500,1960-10-29,1570,A
USGS,02089500,1960-10-30,1470,A
USGS,02089500,1960-10-31,1370,A
USGS,02089500,1960-11-01,1320,A
USGS,02089500,1960-11-02,1320,A
USGS,02089500,1960-11-03,1240,A
USGS,02089500,1960-11-04,1200,A
USGS,02089500,1960-11-05,1170,A
USGS,02089500,1960-11-06,1120,A
USGS,02089500,1960-11-07,1100,A
USGS,02089500,1960-11-08,1070,A
USGS,02089500,1960-11-09,1030,A
USGS,02089500,1960-11-10,1030,A
USGS,02089500,1960-11-11,1050,A
USGS,02089500,1960-11-12,1030,A
USGS,02089500,1960-11-13,1030,A
USGS,02089500,1960-11-14,1030,A
USGS,02089500,1960-11-15,1030,A
USGS,02089500,1960-11-16,1030,A
USGS,02089500,1960-11-17,1030,A
USGS,02089500,1960-11-18,1000,A
USGS,02089500,1960-11-19,1030,A
USGS,02089500,1960-11-20,1070,A
USGS,02089500,1960-11-21,1070,A
USGS,02089500,1960-11-22,1140,A
USGS,02089500,1960-11-23,1270,A
USGS,02089500,1960-11-24,1370,A
USGS,02089500,1960-11-25,1370,A
USGS,02089500,1960-11-26,1370,A
USGS,02089500,1960-11-27,1370,A
USGS,02089500,1960-11-28,1420,A
USGS,02089500,1960-11-29,1370,A
USGS,02089500,1960-11-30,1320,A
USGS,02089500,1960-12-01,1270,A
USGS,02089500,1960-12-02,1220,A
USGS,02089500,1960-12-03,1200,A
USGS,02089500,1960-12-04,1170,A
USGS,02089500,1960-12-05,1120,A
USGS,02089500,1960-12-06,1100,A
USGS,02089500,1960-12-07,1070,A
USGS,02089500,1960-12-08,1030,A
USGS,02089500,1960-12-09,1000,A
USGS,02089500,1960-12-10,1000,A
USGS,02089500,1960-12-11,1000,A
USGS,02089500,1960-12-12,1140,A
USGS,02089500,1960-12-13,1370,A
USGS,02089500,1960-12-14,1570,A
USGS,02089500,1960-12-15,2020,A
USGS,02089500,1960-12-16,2370,A
USGS,02089500,1960-12-17,2470,A
USGS,02089500,1960-12-18,2270,A
USGS,02089500,1960-12-19,2020,A
USGS,02089500,1960-12-20,1820,A
USGS,02089500,1960-12-21,1670,A
USGS,02089500,1960-12-22,1620,A
USGS,02089500,1960-12-23,1570,A
USGS,02089500,1960-12-24,1570,A
USGS,02089500,1960-12-25,1570,A
USGS,02089500,1960-12-26,1520,A
USGS,02089500,1960-12-27,1520,A
USGS,02089500,1960-12-28,1420,A
USGS,02089500,1960-12-29,1370,A
USGS,02089500,1960-12-30,1370,A
USGS,02089500,1960-12-31,1370,A
USGS,02089500,1961-01-01,1420,A
USGS,02089500,1961-01-02,1620,A
USGS,02089500,1961-01-03,1820,A
USGS,02089500,1961-01-04,2350,A
USGS,02089500,1961-01-05,2720,A
USGS,02089500,1961-01-06,2890,A
USGS,02089500,1961-01-07,2720,A
USGS,02089500,1961-01-08,2370,A
USGS,02089500,1961-01-09,2020,A
USGS,02089500,1961-01-10,1820,A
USGS,02089500,1961-01-11,1670,A
USGS,02089500,1961-01-12,1570,A
USGS,02089500,1961-01-13,1470,A
USGS,02089500,1961-01-14,1420,A
USGS,02089500,1961-01-15,1470,A
USGS,02089500,1961-01-16,1840,A
USGS,02089500,1961-01-17,2760,A
USGS,02089500,1961-01-18,3500,A
USGS,02089500,1961-01-19,4100,A
USGS,02089500,1961-01-20,4790,A
USGS,02089500,1961-01-21,5380,A
USGS,02089500,1961-01-22,5810,A
USGS,02089500,1961-01-23,5990,A
USGS,02089500,1961-01-24,5640,A
USGS,02089500,1961-01-25,4260,A
USGS,02089500,1961-01-26,3120,A
USGS,02089500,1961-01-27,2600,A
USGS,02089500,1961-01-28,2320,A
USGS,02089500,1961-01-29,2120,A
USGS,02089500,1961-01-30,2120,A
USGS,02089500,1961-01-31,2120,A
USGS,02089500,1961-02-01,2120,A
USGS,02089500,1961-02-02,2170,A
USGS,02089500,1961-02-03,2270,A
USGS,02089500,1961-02-04,2570,A
USGS,02089500,1961-02-05,2720,A
USGS,02089500,1961-02-06,2770,A
USGS,02089500,1961-02-07,2830,A
USGS,02089500,1961-02-08,3070,A
USGS,02089500,1961-02-09,3540,A
USGS,02089500,1961-02-10,4030,A
USGS,02089500,1961-02-11,4470,A
USGS,02089500,1961-02-12,5120,A
USGS,02089500,1961-02-13,5720,A
USGS,02089500,1961-02-14,6330,A
USGS,02089500,1961-02-15,6720,A
USGS,02089500,1961-02-16,7270,A
USGS,02089500,1961-02-17,7730,A
USGS,02089500,1961-02-18,8090,A
USGS,02089500,1961-02-19,8340,A
USGS,02089500,1961-02-20,8210,A
USGS,02089500,1961-02-21,7080,A
USGS,02089500,1961-02-22,5670,A
USGS,02089500,1961-02-23,5290,A
USGS,02089500,1961-02-24,5380,A
USGS,02089500,1961-02-25,6450,A
USGS,02089500,1961-02-26,7160,A
USGS,02089500,1961-02-27,8090,A
USGS,02089500,1961-02-28,9170,A
USGS,02089500,1961-03-01,10300,A
USGS,02089500,1961-03-02,11500,A
USGS,02089500,1961-03-03,12700,A
USGS,02089500,1961-03-04,13600,A
USGS,02089500,1961-03-05,14100,A
USGS,02089500,1961-03-06,14100,A
USGS,02089500,1961-03-07,13600,A
USGS,02089500,1961-03-08,12700,A
USGS,02089500,1961-03-09,11300,A
USGS,02089500,1961-03-10,9780,A
USGS,02089500,1961-03-11,8600,A
USGS,02089500,1961-03-12,7850,A
USGS,02089500,1961-03-13,7390,A
USGS,02089500,1961-03-14,7160,A
USGS,02089500,1961-03-15,6720,A
USGS,02089500,1961-03-16,6070,A
USGS,02089500,1961-03-17,4860,A
USGS,02089500,1961-03-18,4140,A
USGS,02089500,1961-03-19,3680,A
USGS,02089500,1961-03-20,3260,A
USGS,02089500,1961-03-21,2950,A
USGS,02089500,1961-03-22,3070,A
USGS,02089500,1961-03-23,3540,A
USGS,02089500,1961-03-24,4240,A
USGS,02089500,1961-03-25,4960,A
USGS,02089500,1961-03-26,5640,A
USGS,02089500,1961-03-27,6160,A
USGS,02089500,1961-03-28,6620,A
USGS,02089500,1961-03-29,7050,A
USGS,02089500,1961-03-30,7390,A
USGS,02089500,1961-03-31,7730,A
USGS,02089500,1961-04-01,8210,A
USGS,02089500,1961-04-02,8340,A
USGS,02089500,1961-04-03,8210,A
USGS,02089500,1961-04-04,7730,A
USGS,02089500,1961-04-05,7390,A
USGS,02089500,1961-04-06,7160,A
USGS,02089500,1961-04-07,7160,A
USGS,02089500,1961-04-08,7270,A
USGS,02089500,1961-04-09,7500,A
USGS,02089500,1961-04-10,7730,A
USGS,02089500,1961-04-11,7610,A
USGS,02089500,1961-04-12,7270,A
USGS,02089500,1961-04-13,6830,A
USGS,02089500,1961-04-14,6420,A
USGS,02089500,1961-04-15,6240,A
USGS,02089500,1961-04-16,6240,A
USGS,02089500,1961-04-17,6330,A
USGS,02089500,1961-04-18,6520,A
USGS,02089500,1961-04-19,6620,A
USGS,02089500,1961-04-20,6620,A
USGS,02089500,1961-04-21,6330,A
USGS,02089500,1961-04-22,5810,A
USGS,02089500,1961-04-23,4790,A
USGS,02089500,1961-04-24,3830,A
USGS,02089500,1961-04-25,3260,A
USGS,02089500,1961-04-26,2830,A
USGS,02089500,1961-04-27,2670,A
USGS,02089500,1961-04-28,2720,A
USGS,02089500,1961-04-29,2830,A
USGS,02089500,1961-04-30,2950,A
USGS,02089500,1961-05-01,2950,A
USGS,02089500,1961-05-02,3070,A
USGS,02089500,1961-05-03,3190,A
USGS,02089500,1961-05-04,3070,A
USGS,02089500,1961-05-05,3010,A
USGS,02089500,1961-05-06,3130,A
USGS,02089500,1961-05-07,3190,A
USGS,02089500,1961-05-08,2950,A
USGS,02089500,1961-05-09,2570,A
USGS,02089500,1961-05-10,2370,A
USGS,02089500,1961-05-11,2890,A
USGS,02089500,1961-05-12,3510,A
USGS,02089500,1961-05-13,4240,A
USGS,02089500,1961-05-14,5040,A
USGS,02089500,1961-05-15,5550,A
USGS,02089500,1961-05-16,6150,A
USGS,02089500,1961-05-17,6620,A
USGS,02089500,1961-05-18,6940,A
USGS,02089500,1961-05-19,7160,A
USGS,02089500,1961-05-20,7390,A
USGS,02089500,1961-05-21,7390,A
USGS,02089500,1961-05-22,7160,A
USGS,02089500,1961-05-23,5900,A
USGS,02089500,1961-05-24,4140,A
USGS,02089500,1961-05-25,2880,A
USGS,02089500,1961-05-26,2310,A
USGS,02089500,1961-05-27,2120,A
USGS,02089500,1961-05-28,2070,A
USGS,02089500,1961-05-29,2020,A
USGS,02089500,1961-05-30,1970,A
USGS,02089500,1961-05-31,1920,A
USGS,02089500,1961-06-01,1770,A
USGS,02089500,1961-06-02,1630,A
USGS,02089500,1961-06-03,1440,A
USGS,02089500,1961-06-04,1300,A
USGS,02089500,1961-06-05,1230,A
USGS,02089500,1961-06-06,1230,A
USGS,02089500,1961-06-07,2100,A
USGS,02089500,1961-06-08,1670,A
USGS,02089500,1961-06-09,1440,A
USGS,02089500,1961-06-10,1340,A
USGS,02089500,1961-06-11,1340,A
USGS,02089500,1961-06-12,1420,A
USGS,02089500,1961-06-13,1440,A
USGS,02089500,1961-06-14,1340,A
USGS,02089500,1961-06-15,1230,A
USGS,02089500,1961-06-16,1390,A
USGS,02089500,1961-06-17,1670,A
USGS,02089500,1961-06-18,1630,A
USGS,02089500,1961-06-19,1720,A
USGS,02089500,1961-06-20,1920,A
USGS,02089500,1961-06-21,2460,A
USGS,02089500,1961-06-22,3930,A
USGS,02089500,1961-06-23,3960,A
USGS,02089500,1961-06-24,3330,A
USGS,02089500,1961-06-25,3010,A
USGS,02089500,1961-06-26,3500,A
USGS,02089500,1961-06-27,4770,A
USGS,02089500,1961-06-28,5290,A
USGS,02089500,1961-06-29,5810,A
USGS,02089500,1961-06-30,6070,A
USGS,02089500,1961-07-01,6330,A
USGS,02089500,1961-07-02,6620,A
USGS,02089500,1961-07-03,6830,A
USGS,02089500,1961-07-04,6830,A
USGS,02089500,1961-07-05,6110,A
USGS,02089500,1961-07-06,4340,A
USGS,02089500,1961-07-07,2820,A
USGS,02089500,1961-07-08,2420,A
USGS,02089500,1961-07-09,2270,A
USGS,02089500,1961-07-10,2520,A
USGS,02089500,1961-07-11,2890,A
USGS,02089500,1961-07-12,3010,A
USGS,02089500,1961-07-13,2830,A
USGS,02089500,1961-07-14,2620,A
USGS,02089500,1961-07-15,2570,A
USGS,02089500,1961-07-16,2470,A
USGS,02089500,1961-07-17,2120,A
USGS,02089500,1961-07-18,1720,A
USGS,02089500,1961-07-19,1530,A
USGS,02089500,1961-07-20,1440,A
USGS,02089500,1961-07-21,1440,A
USGS,02089500,1961-07-22,1580,A
USGS,02089500,1961-07-23,1670,A
USGS,02089500,1961-07-24,1720,A
USGS,02089500,1961-07-25,1820,A
USGS,02089500,1961-07-26,1720,A
USGS,02089500,1961-07-27,1480,A
USGS,02089500,1961-07-28,1300,A
USGS,02089500,1961-07-29,1200,A
USGS,02089500,1961-07-30,1200,A
USGS,02089500,1961-07-31,1200,A
USGS,02089500,1961-08-01,1300,A
USGS,02089500,1961-08-02,1250,A
USGS,02089500,1961-08-03,1140,A
USGS,02089500,1961-08-04,1160,A
USGS,02089500,1961-08-05,1440,A
USGS,02089500,1961-08-06,1690,A
USGS,02089500,1961-08-07,2570,A
USGS,02089500,1961-08-08,3530,A
USGS,02089500,1961-08-09,4150,A
USGS,02089500,1961-08-10,4550,A
USGS,02089500,1961-08-11,4630,A
USGS,02089500,1961-08-12,3690,A
USGS,02089500,1961-08-13,2380,A
USGS,02089500,1961-08-14,1670,A
USGS,02089500,1961-08-15,1340,A
USGS,02089500,1961-08-16,1140,A
USGS,02089500,1961-08-17,980,A
USGS,02089500,1961-08-18,851,A
USGS,02089500,1961-08-19,809,A
USGS,02089500,1961-08-20,1140,A
USGS,02089500,1961-08-21,1690,A
USGS,02089500,1961-08-22,1630,A
USGS,02089500,1961-08-23,1510,A
USGS,02089500,1961-08-24,2300,A
USGS,02089500,1961-08-25,2770,A
USGS,02089500,1961-08-26,2950,A
USGS,02089500,1961-08-27,2720,A
USGS,02089500,1961-08-28,2670,A
USGS,02089500,1961-08-29,3100,A
USGS,02089500,1961-08-30,3790,A
USGS,02089500,1961-08-31,4240,A
USGS,02089500,1961-09-01,4550,A
USGS,02089500,1961-09-02,4710,A
USGS,02089500,1961-09-03,4270,A
USGS,02089500,1961-09-04,2810,A
USGS,02089500,1961-09-05,1840,A
USGS,02089500,1961-09-06,1480,A
USGS,02089500,1961-09-07,1340,A
USGS,02089500,1961-09-08,1250,A
USGS,02089500,1961-09-09,1110,A
USGS,02089500,1961-09-10,980,A
USGS,02089500,1961-09-11,893,A
USGS,02089500,1961-09-12,851,A
USGS,02089500,1961-09-13,788,A
USGS,02089500,1961-09-14,788,A
USGS,02089500,1961-09-15,767,A
USGS,02089500,1961-09-16,746,A
USGS,02089500,1961-09-17,725,A
USGS,02089500,1961-09-18,725,A
USGS,02089500,1961-09-19,725,A
USGS,02089500,1961-09-20,725,A
USGS,02089500,1961-09-21,704,A
USGS,02089500,1961-09-22,601,A
USGS,02089500,1961-09-23,601,A
USGS,02089500,1961-09-24,621,A
USGS,02089500,1961-09-25,641,A
USGS,02089500,1961-09-26,662,A
USGS,02089500,1961-09-27,717,A
USGS,02089500,1961-09-28,980,A
USGS,02089500,1961-09-29,958,A
USGS,02089500,1961-09-30,872,A
USGS,02089500,1961-10-01,830,A
USGS,02089500,1961-10-02,767,A
USGS,02089500,1961-10-03,725,A
USGS,02089500,1961-10-04,662,A
USGS,02089500,1961-10-05,662,A
USGS,02089500,1961-10-06,704,A
USGS,02089500,1961-10-07,725,A
USGS,02089500,1961-10-08,704,A
USGS,02089500,1961-10-09,662,A
USGS,02089500,1961-10-10,621,A
USGS,02089500,1961-10-11,581,A
USGS,02089500,1961-10-12,541,A
USGS,02089500,1961-10-13,521,A
USGS,02089500,1961-10-14,509,A
USGS,02089500,1961-10-15,485,A
USGS,02089500,1961-10-16,477,A
USGS,02089500,1961-10-17,461,A
USGS,02089500,1961-10-18,449,A
USGS,02089500,1961-10-19,449,A
USGS,02089500,1961-10-20,441,A
USGS,02089500,1961-10-21,434,A
USGS,02089500,1961-10-22,430,A
USGS,02089500,1961-10-23,424,A
USGS,02089500,1961-10-24,427,A
USGS,02089500,1961-10-25,441,A
USGS,02089500,1961-10-26,449,A
USGS,02089500,1961-10-27,449,A
USGS,02089500,1961-10-28,453,A
USGS,02089500,1961-10-29,453,A
USGS,02089500,1961-10-30,438,A
USGS,02089500,1961-10-31,430,A
USGS,02089500,1961-11-01,413,A
USGS,02089500,1961-11-02,406,A
USGS,02089500,1961-11-03,399,A
USGS,02089500,1961-11-04,399,A
USGS,02089500,1961-11-05,399,A
